id,model,code,name,user_type_id,user_type_id_exid,reconcile,chart_template_id
yto_chart5402_010,account.account.template,5402.01,税金及附加_车船使用税,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5402_011,account.account.template,5402.011,税金及附加_印花税,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5405,account.account.template,5405,其他业务支出,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5405_001,account.account.template,5405.001,其他业务支出_成本,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5405_002,account.account.template,5405.002,其他业务支出_税金,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5405_009,account.account.template,5405.009,其他业务支出_开拓,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5411,account.account.template,5411,内销主营业务成本,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5411_099,account.account.template,5411.099,内销主营业务成本_其他,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5411_100,account.account.template,5411.1,内销主营业务成本_主要产品,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5411_110,account.account.template,5411.11,内销主营业务成本_其他产品,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5412,account.account.template,5412,内销其他业务支出,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501,account.account.template,5501,销售费用,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_001,account.account.template,5501.001,销售费用_工资,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_002,account.account.template,5501.002,销售费用_福利费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_003,account.account.template,5501.003,销售费用_折旧费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_004,account.account.template,5501.004,销售费用_租赁费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_004_001,account.account.template,5501.004.001,销售费用_租赁费_原租赁费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_004_002,account.account.template,5501.004.002,销售费用_租赁费_房屋建筑物,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_004_003,account.account.template,5501.004.003,销售费用_租赁费_机器,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_004_004,account.account.template,5501.004.004,销售费用_租赁费_土地,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_004_099,account.account.template,5501.004.099,销售费用_租赁费_其他,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_005,account.account.template,5501.005,销售费用_房屋建筑物修理费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_006,account.account.template,5501.006,销售费用_设备修理及物料消耗,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_006_001,account.account.template,5501.006.001,销售费用_设备修理及物料消耗_原设备维修及物料消耗,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_006_002,account.account.template,5501.006.002,销售费用_设备修理及物料消耗_物料消耗,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_006_003,account.account.template,5501.006.003,销售费用_设备修理及物料消耗_设备修理费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_006_004,account.account.template,5501.006.004,销售费用_设备修理及物料消耗_油料费用,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_006_099,account.account.template,5501.006.099,销售费用_设备修理及物料消耗_其他,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_007,account.account.template,5501.007,销售费用_低值易耗品摊销费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_007_001,account.account.template,5501.007.001,销售费用_低值易耗品摊销费_原低值易耗品摊销及修理,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_007_002,account.account.template,5501.007.002,销售费用_低值易耗品摊销费_办公家具,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_007_003,account.account.template,5501.007.003,销售费用_低值易耗品摊销费_工位器具,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_007_099,account.account.template,5501.007.099,销售费用_低值易耗品摊销费_其他,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_008,account.account.template,5501.008,销售费用_宣传费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_009,account.account.template,5501.009,销售费用_水电费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_010,account.account.template,5501.01,销售费用_办公费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_010_001,account.account.template,5501.010.001,销售费用_办公费_原办公费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_010_002,account.account.template,5501.010.002,销售费用_办公费_办公用品,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_010_003,account.account.template,5501.010.003,销售费用_办公费_电信网络费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_010_004,account.account.template,5501.010.004,销售费用_办公费_书刊资料费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_010_005,account.account.template,5501.010.005,销售费用_办公费_软件技术服务费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_010_006,account.account.template,5501.010.006,销售费用_办公费_印刷费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_010_099,account.account.template,5501.010.099,销售费用_办公费_其他,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_011,account.account.template,5501.011,销售费用_差旅费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_012,account.account.template,5501.012,销售费用_运输费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_012_001,account.account.template,5501.012.001,销售费用_运输费_一拖（洛阳）物流公司,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_012_002,account.account.template,5501.012.002,销售费用_运输费_其他,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_012_003,account.account.template,5501.012.003,销售费用_运输费_油料费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_012_004,account.account.template,5501.012.004,销售费用_运输费_过路过桥费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_012_005,account.account.template,5501.012.005,销售费用_运输费_行政车队用车费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_013,account.account.template,5501.013,销售费用_包装费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_014,account.account.template,5501.014,销售费用_广告费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_015,account.account.template,5501.015,销售费用_展览费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_016,account.account.template,5501.016,销售费用_销售服务费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_017,account.account.template,5501.017,销售费用_职工取暖降温补贴,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_018,account.account.template,5501.018,销售费用_取暖降温费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_019,account.account.template,5501.019,销售费用_商品检疫费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_020,account.account.template,5501.02,"销售费用_产品""三包""服务费",费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_021,account.account.template,5501.021,销售费用_仓储费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_022,account.account.template,5501.022,销售费用_佣金,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_023,account.account.template,5501.023,销售费用_保险费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_024,account.account.template,5501.024,销售费用_社会保险金,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_024_001,account.account.template,5501.024.001,销售费用_社会保险金_养老保险金,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_024_002,account.account.template,5501.024.002,销售费用_社会保险金_失业保险金,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_024_003,account.account.template,5501.024.003,销售费用_社会保险金_工伤保险金,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_024_004,account.account.template,5501.024.004,销售费用_社会保险金_医疗保险金,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_024_004_001,account.account.template,5501.024.004.001,销售费用_社会保险金_医疗保险金_正常医疗保险,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_024_004_002,account.account.template,5501.024.004.002,销售费用_社会保险金_医疗保险金_补充医疗保险,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_024_004_003,account.account.template,5501.024.004.003,销售费用_社会保险金_医疗保险金_其他,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_024_005,account.account.template,5501.024.005,销售费用_社会保险金_女工生育保险金,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_024_006,account.account.template,5501.024.006,销售费用_社会保险金_企业年金,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_025,account.account.template,5501.025,销售费用_住房公积金,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_026,account.account.template,5501.026,销售费用_工会经费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_027,account.account.template,5501.027,销售费用_职工教育经费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_028,account.account.template,5501.028,销售费用_非货币性福利,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_029,account.account.template,5501.029,销售费用_产品“三包”费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_029_001,account.account.template,5501.029.001,销售费用_产品“三包”费_产品“三包”服务费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_029_002,account.account.template,5501.029.002,销售费用_产品“三包”费_产品“三包”损失,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_029_003,account.account.template,5501.029.003,销售费用_产品“三包”费_产品“三包”服务费追偿,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_029_004,account.account.template,5501.029.004,销售费用_产品“三包”费_产品“三包”损失追偿,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_029_005,account.account.template,5501.029.005,销售费用_产品“三包”费_产品“三包”服务费政策性赔偿,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_029_006,account.account.template,5501.029.006,销售费用_产品“三包”费_产品“三包”损失政策性赔偿,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_030,account.account.template,5501.03,销售费用_离职后福利 ,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_030_001,account.account.template,5501.030.001,销售费用_离职后福利 _设定提存计划 ,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_030_001_001,account.account.template,5501.030.001.001,销售费用_离职后福利 _设定提存计划 _养老保险金 ,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_030_001_002,account.account.template,5501.030.001.002,销售费用_离职后福利 _设定提存计划 _失业保险金 ,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_030_001_003,account.account.template,5501.030.001.003,销售费用_离职后福利 _设定提存计划 _企业年金 ,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_030_001_099,account.account.template,5501.030.001.099,销售费用_离职后福利 _设定提存计划 _其他 ,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_030_002,account.account.template,5501.030.002,销售费用_离职后福利 _设定受益计划 ,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_031,account.account.template,5501.031,销售费用_其他长期职工福利 ,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_099,account.account.template,5501.099,销售费用_其他,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5501_099_001,account.account.template,5501.099.001,销售费用_其他_原其他,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502,account.account.template,5502,管理费用,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_001,account.account.template,5502.001,管理费用_工资,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_002,account.account.template,5502.002,管理费用_福利费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_003,account.account.template,5502.003,管理费用_折旧费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_004,account.account.template,5502.004,管理费用_租赁费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_004_001,account.account.template,5502.004.001,管理费用_租赁费_原租赁费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_004_002,account.account.template,5502.004.002,管理费用_租赁费_房屋建筑物,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_004_003,account.account.template,5502.004.003,管理费用_租赁费_机器,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_004_004,account.account.template,5502.004.004,管理费用_租赁费_土地,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_004_099,account.account.template,5502.004.099,管理费用_租赁费_其他,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_005,account.account.template,5502.005,管理费用_房屋建筑物修理费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_006,account.account.template,5502.006,管理费用_设备修理及物料消耗,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_006_001,account.account.template,5502.006.001,管理费用_设备修理及物料消耗_原设备维修及物料消耗,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_006_002,account.account.template,5502.006.002,管理费用_设备修理及物料消耗_物料消耗,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_006_003,account.account.template,5502.006.003,管理费用_设备修理及物料消耗_设备修理费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_006_004,account.account.template,5502.006.004,管理费用_设备修理及物料消耗_油料费用,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_006_099,account.account.template,5502.006.099,管理费用_设备修理及物料消耗_其他,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_007,account.account.template,5502.007,管理费用_低值易耗品摊销及修理,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_007_001,account.account.template,5502.007.001,管理费用_低值易耗品摊销及修理_原低值易耗品摊销及修理,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_007_002,account.account.template,5502.007.002,管理费用_低值易耗品摊销及修理_办公家具,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_007_003,account.account.template,5502.007.003,管理费用_低值易耗品摊销及修理_工位器具,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_007_099,account.account.template,5502.007.099,管理费用_低值易耗品摊销及修理_其他,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_008,account.account.template,5502.008,管理费用_工具摊销费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_009,account.account.template,5502.009,管理费用_水电费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_010,account.account.template,5502.01,管理费用_办公费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_010_001,account.account.template,5502.010.001,管理费用_办公费_原办公费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_010_002,account.account.template,5502.010.002,管理费用_办公费_办公用品,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_010_003,account.account.template,5502.010.003,管理费用_办公费_电信网络费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_010_004,account.account.template,5502.010.004,管理费用_办公费_书刊资料费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_010_005,account.account.template,5502.010.005,管理费用_办公费_软件技术服务费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_010_006,account.account.template,5502.010.006,管理费用_办公费_印刷费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_010_099,account.account.template,5502.010.099,管理费用_办公费_其他,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_011,account.account.template,5502.011,管理费用_差旅费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_012,account.account.template,5502.012,管理费用_运输费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_012_001,account.account.template,5502.012.001,管理费用_运输费_一拖（洛阳）物流公司,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_012_002,account.account.template,5502.012.002,管理费用_运输费_其他,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_012_003,account.account.template,5502.012.003,管理费用_运输费_油料费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_012_004,account.account.template,5502.012.004,管理费用_运输费_过路过桥费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_012_005,account.account.template,5502.012.005,管理费用_运输费_行政车队用车费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_013,account.account.template,5502.013,管理费用_设计制图费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_014,account.account.template,5502.014,管理费用_试验检验费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_015,account.account.template,5502.015,管理费用_劳动保护费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_016,account.account.template,5502.016,管理费用_外委加工费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_017,account.account.template,5502.017,管理费用_职工取暖降温补贴,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_018,account.account.template,5502.018,管理费用_取暖降温费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_019,account.account.template,5502.019,管理费用_财产保险费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_019_001,account.account.template,5502.019.001,管理费用_财产保险费_原财产保险费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_019_002,account.account.template,5502.019.002,管理费用_财产保险费_车辆保险费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_019_003,account.account.template,5502.019.003,管理费用_财产保险费_企业财产保险费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_019_099,account.account.template,5502.019.099,管理费用_财产保险费_其他,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_020,account.account.template,5502.02,管理费用_劳务费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_021,account.account.template,5502.021,管理费用_仓储费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_022,account.account.template,5502.022,管理费用_职工教育经费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_023,account.account.template,5502.023,管理费用_劳动保险费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_023_001,account.account.template,5502.023.001,管理费用_劳动保险费_职工养老保险金,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_023_002,account.account.template,5502.023.002,管理费用_劳动保险费_工伤保险金,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_023_003,account.account.template,5502.023.003,管理费用_劳动保险费_女工生育保险金,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_023_004,account.account.template,5502.023.004,管理费用_劳动保险费_退休人员大额医疗保险,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_023_005,account.account.template,5502.023.005,管理费用_劳动保险费_因工致残补助费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_023_006,account.account.template,5502.023.006,管理费用_劳动保险费_劳保人员工资,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_023_007,account.account.template,5502.023.007,管理费用_劳动保险费_离休人员医药费、陪护费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_023_008,account.account.template,5502.023.008,管理费用_劳动保险费_离休人员护理费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_023_009,account.account.template,5502.023.009,管理费用_劳动保险费_离退休人员家属医药费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_023_010,account.account.template,5502.023.010,管理费用_劳动保险费_建国前离退休人员生活补贴,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_023_011,account.account.template,5502.023.011,管理费用_劳动保险费_职工丧葬抚恤金,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_023_011_001,account.account.template,5502.023.011.001,管理费用_劳动保险费_职工丧葬抚恤金_离退休人员丧葬抚恤金,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_023_011_002,account.account.template,5502.023.011.002,管理费用_劳动保险费_职工丧葬抚恤金_在职人员丧葬抚恤金,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_023_012,account.account.template,5502.023.012,管理费用_劳动保险费_职工退职金,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_023_013,account.account.template,5502.023.013,管理费用_劳动保险费_离退休人员工资企业负担部分,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_023_013_001,account.account.template,5502.023.013.001,管理费用_劳动保险费_离退休人员工资企业负担部分_原离退休人员工资企业负担部分,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_023_013_002,account.account.template,5502.023.013.002,管理费用_劳动保险费_离退休人员工资企业负担部分_离休人员企业负担部分,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_023_013_003,account.account.template,5502.023.013.003,管理费用_劳动保险费_离退休人员工资企业负担部分_退休人员企业负担部分,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_023_014,account.account.template,5502.023.014,管理费用_劳动保险费_其他,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_024,account.account.template,5502.024,管理费用_失业保险金,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_025,account.account.template,5502.025,管理费用_咨询费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_026,account.account.template,5502.026,管理费用_审计费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_026_001,account.account.template,5502.026.001,管理费用_审计费_原审计费用,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_026_002,account.account.template,5502.026.002,管理费用_审计费_年度决算审计费用,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_026_099,account.account.template,5502.026.099,管理费用_审计费_其他聘请中介机构费用,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_027,account.account.template,5502.027,管理费用_诉讼费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_028,account.account.template,5502.028,管理费用_环保费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_028_001,account.account.template,5502.028.001,管理费用_环保费_原环保费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_028_002,account.account.template,5502.028.002,管理费用_环保费_排污费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_028_099,account.account.template,5502.028.099,管理费用_环保费_其他,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_029,account.account.template,5502.029,管理费用_绿化费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_030,account.account.template,5502.03,管理费用_房产税,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_031,account.account.template,5502.031,管理费用_车船使用税,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_032,account.account.template,5502.032,管理费用_土地使用税,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_033,account.account.template,5502.033,管理费用_印花税,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_034,account.account.template,5502.034,管理费用_技术开发费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_034_001,account.account.template,5502.034.001,管理费用_技术开发费_工资,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_034_002,account.account.template,5502.034.002,管理费用_技术开发费_福利费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_034_003,account.account.template,5502.034.003,管理费用_技术开发费_折旧,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_034_004,account.account.template,5502.034.004,管理费用_技术开发费_材料费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_034_005,account.account.template,5502.034.005,管理费用_技术开发费_试验检验费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_034_006,account.account.template,5502.034.006,管理费用_技术开发费_差旅费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_034_007,account.account.template,5502.034.007,管理费用_技术开发费_外委加工费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_034_008,account.account.template,5502.034.008,管理费用_技术开发费_接收委托研发经费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_034_009,account.account.template,5502.034.009,管理费用_技术开发费_其他费用,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_035,account.account.template,5502.035,管理费用_业务招待费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_036,account.account.template,5502.036,管理费用_会议费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_037,account.account.template,5502.037,管理费用_出国人员经费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
yto_chart5502_038,account.account.template,5502.038,管理费用_董事会经费,费用,account.data_account_type_expenses,FALSE,l10n_chart_china_yto
